index,category,filename,start_second,end_second,,duration,,,glass,gun,scream
8,4, screams/0006.wav,45.146219,45.916187,,0.769968,,,,,
13,4, screams/0017.wav,71.713063,72.643031,,0.929968,,,,,
15,4, screams/0006.wav,83.579719,84.349688,,0.769969,,,,,
17,4, screams/0030.wav,95.564625,97.514594,,1.949969,,,,,
20,4, screams/0032.wav,112.652,113.441969,,0.789969,,,,,
21,4, screams/0002.wav,117.353188,118.450156,,1.096968,,,,,
22,4, screams/0027.wav,123.866031,124.774,,0.907969,,,,,
24,4, screams/0004.wav,134.933844,135.892812,,0.958968,,,,,
25,4, screams/0017.wav,141.534594,142.464562,,0.929968,,,,,
27,4, screams/0007.wav,153.658688,154.454656,,0.795968,,,,,
31,4, screams/0013.wav,173.329156,174.479125,,1.149969,,,,,
1,4, screams/0010.wav,5.597812,7.056781,,1.458969,,,,,
2,4, screams/0005.wav,12.330969,15.543938,,3.212969,,,,,
4,4, screams/0005.wav,24.937969,28.150938,,3.212969,,,,,
6,4, screams/0012.wav,36.913812,37.985781,,1.071969,,,,,
8,4, screams/0044.wav,47.719062,49.439031,,1.719969,,,,,
9,4, screams/0043.wav,54.688781,56.01875,,1.329969,,,,,
12,4, screams/0013.wav,71.125219,72.275188,,1.149969,,,,,
14,4, screams/0024.wav,82.97475,83.679719,,0.704969,,,,,
15,4, screams/0032.wav,88.414156,89.204125,,0.789969,,,,,
24,4, screams/0031.wav,139.236281,140.33625,,1.099969,,,,,
26,4, screams/0042.wav,153.710312,156.345281,,2.634969,,,,,
27,4, screams/0044.wav,160.490031,162.21,,1.719969,,,,,
28,4, screams/0010.wav,166.2145,167.673469,,1.458969,,,,,
29,4, screams/0001.wav,172.651625,173.751594,,1.099969,,,,,
2,4, screams/0010.wav,8.784344,10.243313,,1.458969,,,,,
3,4, screams/0005.wav,14.387219,17.600188,,3.212969,,,,,
6,4, screams/0012.wav,33.624719,34.696688,,1.071969,,,,,
10,4, screams/0010.wav,53.605688,55.064656,,1.458968,,,,,
11,4, screams/0024.wav,60.737125,61.442094,,0.704969,,,,,
15,4, screams/0007.wav,80.893844,81.689813,,0.795969,,,,,
17,4, screams/0021.wav,90.821719,91.576688,,0.754969,,,,,
21,4, screams/0044.wav,111.202656,112.922625,,1.719969,,,,,
29,4, screams/0021.wav,157.042031,157.797,,0.754969,,,,,
30,4, screams/0004.wav,163.0855,164.044469,,0.958969,,,,,
31,4, screams/0039.wav,168.556906,169.559875,,1.002969,,,,,
32,4, screams/0019.wav,174.944406,176.016375,,1.071969,,,,,
33,4, screams/0031.wav,179.932781,181.03275,,1.099969,,,,,
1,4, screams/0044.wav,3.663,5.382969,,1.719969,,,,,
2,4, screams/0003.wav,9.407531,10.2315,,0.823969,,,,,
3,4, screams/0025.wav,13.836813,14.806781,,0.969968,,,,,
4,4, screams/0032.wav,20.161438,20.951406,,0.789968,,,,,
9,4, screams/0012.wav,47.68475,48.756719,,1.071969,,,,,
11,4, screams/0017.wav,59.952562,60.882531,,0.929969,,,,,
14,4, screams/0042.wav,76.186969,78.821938,,2.634969,,,,,
15,4, screams/0012.wav,84.037063,85.109031,,1.071968,,,,,
19,4, screams/0048.wav,106.406,107.304969,,0.898969,,,,,
20,4, screams/0025.wav,110.8865,111.856469,,0.969969,,,,,
25,4, screams/0023.wav,139.075844,139.900813,,0.824969,,,,,
26,4, screams/0048.wav,145.408594,146.307562,,0.898968,,,,,
27,4, screams/0034.wav,151.83725,152.964219,,1.126969,,,,,
28,4, screams/0036.wav,158.3445,159.554469,,1.209969,,,,,
5,4, screams/0035.wav,27.447531,29.2275,,1.779969,,,,,
6,4, screams/0035.wav,34.316469,36.096438,,1.779969,,,,,
9,4, screams/0003.wav,53.424906,54.248875,,0.823969,,,,,
11,4, screams/0035.wav,63.797063,65.577031,,1.779968,,,,,
16,4, screams/0005.wav,89.87375,93.086719,,3.212969,,,,,
18,4, screams/0030.wav,103.3935,105.343469,,1.949969,,,,,
20,4, screams/0017.wav,116.212563,117.142531,,0.929968,,,,,
27,4, screams/0036.wav,150.618594,151.828563,,1.209969,,,,,
28,4, screams/0023.wav,156.74575,157.570719,,0.824969,,,,,
1,4, screams/0040.wav,5.272969,5.987938,,0.714969,,,,,
3,4, screams/0044.wav,14.92775,16.647719,,1.719969,,,,,
4,4, screams/0049.wav,20.523094,26.747062,,6.223968,,,,,
10,4, screams/0039.wav,57.504375,58.507344,,1.002969,,,,,
13,4, screams/0003.wav,77.202031,78.026,,0.823969,,,,,
18,4, screams/0042.wav,103.999875,106.634844,,2.634969,,,,,
20,4, screams/0040.wav,115.926187,116.641156,,0.714969,,,,,
28,4, screams/0035.wav,156.020906,157.800875,,1.779969,,,,,
29,4, screams/0010.wav,163.004219,164.463188,,1.458969,,,,,
30,4, screams/0010.wav,167.93425,169.393219,,1.458969,,,,,
31,4, screams/0043.wav,173.203406,174.533375,,1.329969,,,,,
3,4, screams/0002.wav,13.27875,14.375719,,1.096969,,,,,
4,4, screams/0001.wav,18.746156,19.846125,,1.099969,,,,,
8,4, screams/0023.wav,40.281031,41.106,,0.824969,,,,,
14,4, screams/0043.wav,69.835063,71.165031,,1.329968,,,,,
27,4, screams/0042.wav,138.771969,141.406937,,2.634968,,,,,
32,4, screams/0043.wav,164.150219,165.480187,,1.329968,,,,,
33,4, screams/0029.wav,170.933156,171.423125,,0.489969,,,,,
34,4, screams/0046.wav,176.714156,178.674125,,1.959969,,,,,
4,4, screams/0036.wav,20.911156,22.121125,,1.209969,,,,,
8,4, screams/0029.wav,43.894844,44.384813,,0.489969,,,,,
15,4, screams/0033.wav,79.323937,80.043906,,0.719969,,,,,
18,4, screams/0002.wav,95.453438,96.550406,,1.096968,,,,,
19,4, screams/0039.wav,102.026687,103.029656,,1.002969,,,,,
23,4, screams/0035.wav,123.405406,125.185375,,1.779969,,,,,
25,4, screams/0030.wav,135.643563,137.593531,,1.949968,,,,,
26,4, screams/0036.wav,143.2675,144.477469,,1.209969,,,,,
31,4, screams/0001.wav,169.269875,170.369844,,1.099969,,,,,
